symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AMAT,2011-07-31,False,Q3,2011,10-Q,2787000000.0,687000000.0,476000000.0,0.36,0.36,0.0,14103000000.0,10273000000.0,3278000000.0,5018000000.0,8551000000.0,1728000000.0,218000000.0,1210000000.0
AMAT,2011-10-30,False,FY,2011,10-K,10517000000.0,2398000000.0,1926000000.0,1.46,1.45,0.07,13861000000.0,10355000000.0,2794000000.0,5960000000.0,8800000000.0,2426000000.0,710000000.0,960000000.0
APDN,2011-09-30,False,FY,2011,10-K,968848.0,-8056457.0,-10515124.0,-0.03,-0.03,0.0,3503556.0,3032171.0,4498941.0,2747294.0,-995385.0,-3761716.0,-89108.0,6580500.0
APDN,2011-06-30,False,Q3,2011,10-Q,229710.0,-1490958.0,-2154995.0,-0.01,-0.01,0.0,893586.0,292972.0,4868054.0,12464.0,-3974468.0,-2200654.0,,2195500.0
ARCI,2011-07-02,False,Q2,2011,10-Q,32891000.0,2253000.0,2028000.0,0.37,0.35,0.0,47598000.0,32138000.0,23738000.0,4477000.0,15294000.0,363000.0,-606000.0,1575000.0
AAPL,2009-09-26,False,FY,2009,10-K,36537000000.0,7658000000.0,5704000000.0,6.39,6.29,0.0,53851000000.0,36265000000.0,19282000000.0,5263000000.0,27832000000.0,10159000000.0,-17434000000.0,663000000.0
AAPL,2009-06-27,False,Q3,2009,10-Q,8337000000.0,1672000000.0,1229000000.0,1.38,1.35,0.0,48140000000.0,35170000000.0,16661000000.0,5605000000.0,25888000000.0,7049000000.0,-13663000000.0,344000000.0
AAPL,2009-12-26,False,Q1,2010,10-Q,15683000000.0,4725000000.0,3378000000.0,3.74,3.67,0.0,53926000000.0,33332000000.0,13097000000.0,7609000000.0,35768000000.0,5781000000.0,-3958000000.0,523000000.0
AAPL,2010-03-27,False,Q2,2010,10-Q,13499000000.0,3979000000.0,3074000000.0,3.39,3.33,0.0,57057000000.0,32336000000.0,12229000000.0,10018000000.0,39348000000.0,8111000000.0,-4041000000.0,685000000.0
AAPL,2009-09-26,True,FY,2009,10-K,42905000000.0,11740000000.0,8235000000.0,9.22,9.08,0.0,47501000000.0,31555000000.0,11506000000.0,5263000000.0,31640000000.0,10159000000.0,-17434000000.0,663000000.0
AAPL,2010-06-26,False,Q3,2010,10-Q,15700000000.0,4234000000.0,3253000000.0,3.57,3.51,0.0,64725000000.0,36033000000.0,15612000000.0,9705000000.0,43111000000.0,12912000000.0,-9471000000.0,1001000000.0
AAPL,2010-09-25,False,FY,2010,10-K,65225000000.0,18385000000.0,14013000000.0,15.41,15.15,0.0,75183000000.0,41678000000.0,20722000000.0,11261000000.0,47791000000.0,18595000000.0,-13854000000.0,1257000000.0
AAPL,2010-12-25,False,Q1,2011,10-Q,26741000000.0,7827000000.0,6004000000.0,6.53,6.43,0.0,86742000000.0,43927000000.0,23795000000.0,10734000000.0,54666000000.0,9773000000.0,-10729000000.0,429000000.0
AAPL,2011-03-26,False,Q2,2011,10-Q,24667000000.0,7874000000.0,5987000000.0,6.49,6.4,0.0,94904000000.0,46997000000.0,24327000000.0,15978000000.0,61477000000.0,15992000000.0,-12251000000.0,976000000.0
AAPL,2011-06-25,False,Q3,2011,10-Q,28571000000.0,9379000000.0,7308000000.0,7.89,7.79,0.0,106758000000.0,46898000000.0,26859000000.0,12091000000.0,69343000000.0,27100000000.0,-27283000000.0,1013000000.0
AAPL,2011-09-24,False,FY,2011,10-K,108249000000.0,33790000000.0,25922000000.0,28.05,27.68,0.0,116371000000.0,44988000000.0,27970000000.0,9815000000.0,76615000000.0,37529000000.0,-40419000000.0,1444000000.0
APOL,2009-11-30,False,Q1,2010,10-Q,1270301000.0,392895000.0,240142000.0,1.55,1.54,0.0,3265034000.0,1857002000.0,1461397000.0,905262000.0,1515574000.0,405230000.0,-75399000.0,-392891000.0
APOL,2010-02-28,True,Q2,2010,10-Q,1070336000.0,172990000.0,92606000.0,0.6,0.6,0.0,3000571000.0,1642937000.0,1316293000.0,660844000.0,1399579000.0,434864000.0,-142879000.0,-598237000.0
APOL,2010-02-28,False,Q2,2010,10-Q,1070336000.0,172990000.0,92606000.0,0.6,0.6,0.0,3000571000.0,1642937000.0,1316293000.0,660844000.0,1399579000.0,434864000.0,-142879000.0,-598237000.0
APOL,2010-05-31,False,Q3,2010,10-Q,1337404000.0,302306000.0,179283000.0,1.19,1.18,0.0,3172984000.0,1862338000.0,1397264000.0,891981000.0,1444646000.0,804780000.0,-158240000.0,-721016000.0
APOL,2010-08-31,False,FY,2010,10-K,4925819000.0,1010724000.0,553002000.0,3.64,3.62,0.0,3601451000.0,2253212000.0,1793511000.0,1284769000.0,1388740000.0,1045070000.0,-307117000.0,-419733000.0
APOL,2010-11-30,False,Q1,2011,10-Q,1326435000.0,407116000.0,235413000.0,1.61,1.61,0.0,3377663000.0,1992109000.0,1489721000.0,1040490000.0,1466194000.0,413951000.0,-78915000000.0,-579499000.0
APOL,2011-05-31,False,Q3,2011,10-Q,1235837000.0,346488000.0,212440000.0,1.52,1.51,0.0,3151852000.0,2240863000.0,1278759000.0,1426346000.0,1393358000.0,680894000.0,263177000.0,-803534000.0
APOL,2011-02-28,False,Q2,2011,10-Q,1048629000.0,-23040000000.0,-64038000000.0,-0.45,-0.45,0.0,3116099000.0,1947940000.0,1356270000.0,1033343000.0,1322440000.0,484147000.0,-86674000000.0,-649802000.0
APOL,2011-08-31,False,FY,2011,10-K,4733022000.0,961244000.0,572427000.0,4.05,4.04,0.0,3269706000.0,2370786000.0,1655287000.0,1571664000.0,1243989000.0,897122000.0,164311000.0,-775250000.0
APOG,2011-08-27,False,Q2,2012,10-Q,165557000.0,-2677000.0,-1677000.0,-0.06,-0.06,0.0815,502869000.0,216541000.0,103077000.0,24611000.0,321855000.0,-14717000.0,24926000.0,-6647000.0
AGII,2010-12-31,False,FY,2010,10-K,1384500000.0,,82600000.0,2.8,2.76,0.48,6481900000.0,,,83500000.0,1626100000.0,-3100000.0,183900000.0,-115400000.0
AGII,2010-06-30,False,Q2,2010,10-Q,362400000.0,,26100000.0,0.87,0.86,0.12,6629200000.0,,,69800000.0,1627600000.0,-37000000.0,117000000.0,-28300000.0
AGII,2010-09-30,False,Q3,2010,10-Q,333300000.0,,23000000.0,0.78,0.77,0.12,6676000000.0,,,66000000.0,1675400000.0,29300000.0,94300000.0,-75700000.0
AGII,2011-03-31,False,Q1,2011,10-Q,297200000.0,,-94500000.0,-3.43,-3.43,0.12,6335600000.0,,,105400000.0,1520400000.0,-5600000.0,48600000.0,-21100000.0
AGII,2011-06-30,False,Q2,2011,10-Q,336000000.0,,22800000.0,0.83,0.82,0.12,6513700000.0,,,49000000.0,1548600000.0,2000000.0,-9500000.0,-27100000.0
AGII,2011-09-30,False,Q3,2011,10-Q,303500000.0,,-12100000.0,-0.44,-0.44,0.12,6502700000.0,,,119800000.0,1466300000.0,65100000.0,21200000.0,-45100000.0
ARNA,2011-06-30,False,Q2,2011,10-Q,3259000.0,-19984000.0,-22908000.0,-0.16,-0.16,0.0,210198000.0,101903000.0,18284000.0,97594000.0,60158000.0,-43989000.0,-230000.0,-10054000.0
ARNA,2011-09-30,False,Q3,2011,10-Q,3459000.0,-19302000.0,-22736000.0,-0.16,-0.16,0.0,184999000.0,82384000.0,18380000.0,77883000.0,35139000.0,-62535000.0,-315000.0,-10246000.0
ACAT,2011-06-30,False,Q1,2012,10-Q,74930000.0,-3596000.0,-2322000.0,-0.13,-0.13,0.0,282850000.0,240693000.0,100310000.0,35004000.0,180494000.0,24987000.0,-3656000.0,-1312000.0
ACAT,2011-09-30,False,Q2,2012,10-Q,204829000.0,32923000.0,21410000.0,1.18,1.15,0.0,357162000.0,314955000.0,150393000.0,41060000.0,204913000.0,29088000.0,-7805000.0,5650000.0
ACGL,2010-06-30,False,Q2,2010,10-Q,776315000.0,,236990000.0,4.65,4.45,0.0,16777399000.0,,,341469000.0,4398003000.0,390137000.0,-73476000.0,-296654000.0
ACGL,2010-06-30,False,Q2,2010,10-Q,776315000.0,,236990000.0,4.65,4.45,0.0,16777399000.0,,,341469000.0,4398003000.0,390137000.0,-73476000.0,-296654000.0
ACGL,2010-09-30,False,Q3,2010,10-Q,797352000.0,,141570000.0,2.89,2.77,0.0,17701397000.0,,,365997000.0,4717910000.0,657561000.0,-259931000.0,-362365000.0
ACGL,2011-03-31,False,Q1,2011,10-Q,775072000.0,,19295000000.0,0.43,0.41,0.0,17191966000.0,,,406877000.0,4325535000.0,224580000.0,-68013000000.0,-117836000.0
ACGL,2010-12-31,False,FY,2010,10-K,3244067000.0,,816744000.0,16.28,15.55,0.0,15770792000.0,,,362740000.0,4513003000.0,802074000.0,16097000000.0,-785637000.0
ACGL,2011-06-30,False,Q2,2011,10-Q,775568000.0,,91881000000.0,0.7,0.67,0.0,17213806000.0,,,411001000.0,4441269000.0,446547000.0,-199138000.0,-205551000.0
ACGL,2011-09-30,False,Q3,2011,10-Q,764993000.0,,162527000.0,1.24,1.19,0.0,17430028000.0,,,369895000.0,4474371000.0,756471000.0,-432057000.0,-315019000.0
ABFS,2010-06-30,False,Q2,2010,10-Q,411347000.0,-10810000.0,-7444000.0,-0.3,-0.3,0.03,851833000.0,390447000.0,243252000.0,80457000.0,474507000.0,19228000.0,27358000.0,-5461000.0
ABFS,2010-09-30,False,Q3,2010,10-Q,445531000.0,-1776000.0,-749000.0,-0.03,-0.03,0.03,865039000.0,402387000.0,244899000.0,99506000.0,476249000.0,21873000.0,43916000.0,-5615000.0
ABFS,2010-12-31,False,FY,2010,10-K,1657864000.0,-54545000.0,-32693000.0,-1.3,-1.3,0.12,860951000.0,399684000.0,233897000.0,102578000.0,479744000.0,26287000.0,44675000.0,-7716000.0
ABFS,2011-03-31,False,Q1,2011,10-Q,434931000.0,-21992000.0,-12808000.0,-0.51,-0.51,0.03,857711000.0,409189000.0,250484000.0,86784000.0,469326000.0,-6354000.0,-5941000.0,-3499000.0
ABFS,2011-06-30,False,Q2,2011,10-Q,498550000.0,8998000.0,5085000.0,0.2,0.2,0.03,887515000.0,434617000.0,272093000.0,114834000.0,476467000.0,33132000.0,-15704000.0,-5172000.0
ABFS,2011-09-30,False,Q3,2011,10-Q,510887000.0,21118000.0,11733000.0,0.46,0.46,0.03,908372000.0,445401000.0,272790000.0,137099000.0,488797000.0,72278000.0,-21939000.0,-15818000.0
ABIO,2011-09-30,False,Q3,2011,10-Q,,-1821000.0,-1822000.0,-0.17,-0.17,0.0,6498000.0,6088000.0,661000.0,5748000.0,5812000.0,-5723000.0,45049000.0,52806000.0
ABIO,2011-06-30,False,Q2,2011,10-Q,,-1704000.0,294000.0,0.03,0.03,0.0,8581000.0,7827000.0,1004000.0,7463000.0,7545000.0,-4047000.0,45048000.0,52846000.0
ARDM,2011-06-30,False,Q2,2011,10-Q,184000.0,-2850000.0,-2894000.0,-0.02,-0.02,0.0,11915000.0,9957000.0,2735000.0,8481000.0,162000.0,-4331000.0,-654000.0,8171000.0
ARDM,2011-09-30,False,Q3,2011,10-Q,242000.0,-2080000.0,-2449000.0,-0.01,-0.01,0.0,13018000.0,11179000.0,1659000.0,2074000.0,2309000.0,-7683000.0,-8460000.0,12922000.0
ARCW,2011-06-30,False,Q2,2011,10-Q,854000.0,-144000.0,-134000.0,-0.04,-0.04,0.0,12470000.0,12088000.0,419000.0,11065000.0,12051000.0,-488000.0,-78000.0,-12000.0
ARCW,2011-09-30,False,Q3,2011,10-Q,629000.0,-236000.0,-226000.0,-0.07,-0.07,0.0,12260000.0,11911000.0,427000.0,11176000.0,11833000.0,-339000.0,-99000.0,-29000.0
AROW,2011-06-30,False,Q2,2011,10-Q,6228000.0,8468000.0,5849000.0,0.51,0.51,0.0,1901774000.0,,,33202000.0,163589000.0,24229000.0,31500000.0,-29488000.0
AROW,2011-09-30,False,Q3,2011,10-Q,7881000.0,,5372000.0,0.46,0.46,0.0,1952978000.0,,,43631000.0,168624000.0,31600000.0,63177000.0,11934000.0
ARRY,2011-09-30,False,Q1,2012,10-Q,22131000.0,-631000.0,-3580000.0,-0.06,-0.06,0.0,99776000.0,82067000.0,93175000.0,72367000.0,-133837000.0,13616000.0,10614000.0,38000.0
ARQL,2011-06-30,False,Q2,2011,10-Q,48179000.0,-10941000.0,-10804000.0,-0.2,-0.2,0.0,137512000.0,89706000.0,61620000.0,27844000.0,26102000.0,-5387000.0,-37795000.0,50569000.0
ARQL,2011-09-30,False,Q3,2011,10-Q,44013000.0,-2281000.0,-2260000.0,-0.04,-0.04,0.0,134498000.0,110914000.0,64175000.0,46254000.0,24837000.0,-7411000.0,-17753000.0,50961000.0
ARTNA,2011-03-31,False,Q1,2011,10-Q,14757000.0,2219000.0,1009000.0,0.13,0.13,0.1892,370299000.0,11779000.0,38229000.0,323000.0,95204000.0,5570000.0,-2561000.0,-2865000.0
ARTNA,2011-09-30,False,Q3,2011,10-Q,17730000.0,4367000.0,2238000.0,0.26,0.26,0.1902,375840000.0,13647000.0,26808000.0,207000.0,110787000.0,13900000.0,-10683000.0,-3189000.0
ARTNA,2011-06-30,False,Q2,2011,10-Q,16510000.0,3588000.0,1753000.0,0.23,0.23,0.1902,371813000.0,11339000.0,38253000.0,188000.0,95705000.0,10412000.0,-6530000.0,-3873000.0
ARWR,2011-06-30,False,Q3,2011,10-Q,,-1770165.0,-1819917.0,-0.03,-0.03,0.0,13289834.0,7048556.0,2159704.0,4316308.0,10569252.0,-5993049.0,-579765.0,114255347.0
ARWR,2011-09-30,False,FY,2011,10-K,296139.0,-9830266.0,-3128885.0,-0.44,-0.4,0.0,15888563.0,9861174.0,2581949.0,7507389.0,12564168.0,-7655993.0,-175385.0,6226321.0
ARRS,2010-09-30,False,Q3,2010,10-Q,274286000.0,23966000.0,14042000.0,0.11,0.11,0.0,1448240000.0,936475000.0,143360000.0,351894000.0,1019816000.0,95941000.0,-188517000.0,-56095000.0
ARRS,2010-06-30,False,Q2,2010,10-Q,280355000.0,34239000.0,19774000.0,0.16,0.15,0.0,1474842000.0,954696000.0,166326000.0,370932000.0,1017612000.0,83407000.0,-185954000.0,-27086000.0
ARRS,2010-12-31,False,FY,2010,10-K,1087506000.0,109905000.0,64128000.0,0.51,0.5,0.0,1424087000.0,921373000.0,132931000.0,353121000.0,1009069000.0,118509000.0,-176699000.0,-89254000.0
ARRS,2011-03-31,False,Q1,2011,10-Q,267436000.0,15124000.0,11564000.0,0.09,0.09,0.0,1449451000.0,950923000.0,125618000.0,358747000.0,1034972000.0,-3571000.0,379000.0,8818000.0
ARRS,2011-09-30,False,Q3,2011,10-Q,274374000.0,18451000.0,13713000.0,0.11,0.11,0.0,1418227000.0,923136000.0,125918000.0,354659000.0,1007654000.0,52271000.0,13245000.0,-63978000.0
ARRS,2011-06-30,False,Q2,2011,10-Q,265799000.0,25457000.0,16690000.0,0.14,0.13,0.0,1410434000.0,919212000.0,116928000.0,360281000.0,1003421000.0,27809000.0,24086000.0,-44735000.0
ARTX,2011-03-31,False,Q1,2011,10-Q,13302641.0,-2615050.0,-2643145.0,-0.19,-0.18,0.0,78460200.0,31035963.0,17743348.0,2256122.0,49960337.0,-2387525.0,-579096.0,-1089673.0
ARTX,2011-09-30,False,Q3,2011,10-Q,26212048.0,-1131381.0,-1525842.0,-0.11,-0.11,0.0,82023152.0,34822559.0,23799642.0,1848512.0,46543805.0,-586460.0,-2167960.0,-1762476.0
ARTX,2011-06-30,False,Q2,2011,10-Q,14295826.0,-1815060.0,-2071439.0,-0.15,-0.15,0.0,82387778.0,35317296.0,22933147.0,1172996.0,48593451.0,-6683390.0,-263964.0,1776058.0
ARIA,2011-06-30,False,Q2,2011,10-Q,66000.0,-24840000.0,-47762000.0,-0.36,-0.36,0.0,96847000.0,82754000.0,18312000.0,80849000.0,7962000.0,-35441000.0,-1389000.0,14049000.0
ARIA,2011-09-30,False,Q3,2011,10-Q,25101000.0,-920000.0,13910000.0,0.1,0.1,0.0,100790000.0,87913000.0,20534000.0,86317000.0,26841000.0,-30598000.0,-1710000.0,14995000.0
ARKR,2011-10-01,False,FY,2011,10-K,139445000.0,1902000.0,1415000.0,0.41,0.4,1.0,54261000.0,16713000.0,12633000.0,7780000.0,38186000.0,8530000.0,2623000.0,-5384000.0
ARKR,2011-07-02,False,Q3,2011,10-Q,39357000.0,3119000.0,2306000.0,0.66,0.65,0.0,55475000.0,15683000.0,12909000.0,4802000.0,39051000.0,3601000.0,3170000.0,-3980000.0
ARIS,2011-10-31,False,Q1,2012,10-Q,5410000.0,496000.0,272000.0,0.03,0.03,0.0,20210000.0,5229000.0,8000000.0,998000.0,8197000.0,835000.0,-538000.0,-438000.0
ASFI,2011-09-30,False,FY,2011,10-K,43167000.0,,10521000.0,0.72,0.71,0.0,248051000.0,,,84347000.0,172956000.0,16742000.0,16444000.0,-24140000.0
ALOT,2011-10-29,False,Q3,2012,10-Q,19568600.0,1188078.0,799987.0,0.11,0.11,0.07,66171633.0,51053642.0,7471206.0,10655057.0,55161257.0,4075368.0,567457.0,-1707903.0
ASTE,2011-09-30,False,Q3,2011,10-Q,214624000.0,9038000.0,7723000.0,0.34,0.34,0.0,689028000.0,472119000.0,137576000.0,51737000.0,521575000.0,-4918000.0,-36823000.0,502000.0
ASTC,2011-09-30,False,Q1,2012,10-Q,4840000.0,-773000.0,-666000.0,-0.04,-0.04,0.0,57647000.0,18878000.0,13102000.0,16386000.0,37950000.0,708000.0,-128000.0,812000.0
ATRO,2011-07-02,False,Q2,2011,10-Q,55475000.0,7242000.0,4548000.0,0.41,0.39,0.0,157159000.0,99116000.0,29984000.0,16075000.0,88480000.0,3156000.0,-6979000.0,-2813000.0
ATRO,2011-10-01,False,Q3,2011,10-Q,56404000.0,7895000.0,6665000.0,0.55,0.52,0.0,166331000.0,104387000.0,32274000.0,20612000.0,96241000.0,12921000.0,-12875000.0,-2135000.0
ASTE,2010-06-30,False,Q2,2010,10-Q,209249000.0,15854000.0,10308000.0,0.46,0.45,0.0,611196000.0,409209000.0,110499000.0,81989000.0,472099000.0,45089000.0,-3688000.0,956000.0
ASTE,2010-09-30,False,Q3,2010,10-Q,177853000.0,10132000.0,7362000.0,0.33,0.32,0.0,630333000.0,428221000.0,119001000.0,81366000.0,483238000.0,46008000.0,-7469000.0,1408000.0
ASTE,2010-12-31,False,FY,2010,10-K,771335000.0,47424000.0,32430000.0,1.44,1.42,0.0,649639000.0,447821000.0,130426000.0,94597000.0,492806000.0,62036000.0,-11134000.0,2026000.0
ASTE,2011-03-31,False,Q1,2011,10-Q,230189000.0,15215000.0,10144000.0,0.45,0.44,0.0,676820000.0,474228000.0,144808000.0,80171000.0,502025000.0,-10375000.0,-3915000.0,-27000.0
ASTE,2011-06-30,False,Q2,2011,10-Q,247756000.0,21012000.0,14086000.0,0.62,0.61,0.0,691207000.0,482745000.0,141752000.0,73490000.0,518495000.0,-3115000.0,-18529000.0,548000.0
ASFI,2011-06-30,False,Q3,2011,10-Q,11297000.0,,3344000.0,0.23,0.23,0.0,252106000.0,,,103829000.0,171716000.0,16326000.0,24586000.0,-21318000.0
VTUS,2011-06-30,False,Q2,2011,10-Q,,-6901571.0,-6961511.0,-0.97,-0.97,0.0,11523832.0,11465642.0,769941.0,11368535.0,9434193.0,-4666935.0,,31444160.0
VTUS,2011-09-30,False,Q3,2011,10-Q,,-5545897.0,-5801381.0,-0.5,-0.5,0.0,53388460.0,53379245.0,1183442.0,53294262.0,52205018.0,-8736255.0,,77439207.0
VTUS,2011-09-30,False,Q3,2011,10-Q,,-5545897.0,-5801381.0,-0.5,-0.5,0.0,53388460.0,53379245.0,1183442.0,53294262.0,52205018.0,-8736255.0,,77439207.0
ALOT,2011-04-30,False,Q1,2012,10-Q,18859989.0,556957.0,431439.0,0.06,0.06,0.07,65553331.0,50124915.0,7756101.0,8165166.0,54576604.0,1373261.0,-442316.0,-485914.0
ALOT,2011-07-30,False,Q2,2012,10-Q,20335676.0,1223300.0,1045839.0,0.14,0.14,0.07,65658777.0,50472014.0,7414169.0,9540061.0,55023290.0,1193150.0,1602548.0,-975772.0
ASML,2008-12-31,False,FY,2008,20-F,2953678000.0,287045000.0,322370000.0,0.75,0.74,0.0,3939394000.0,2973249000.0,1008343000.0,1109184000.0,1988769000.0,280746000.0,-259805000.0,-184238000.0
AZPN,2011-09-30,False,Q1,2012,10-Q,51225000.0,-15625000.0,-11736000.0,-0.12,-0.12,0.0,394057000.0,241119000.0,173809000.0,145356000.0,141455000.0,5273000.0,-586000.0,-8951000.0
ASML,2009-12-31,False,FY,2009,20-F,1596063000.0,-165013000.0,-150925000.0,-0.35,-0.35,0.0,3727497000.0,2748884000.0,1044170000.0,1037074000.0,1774768000.0,97764000.0,-98082000.0,-73444000.0
ASML,2010-12-31,False,FY,2010,20-F,4507938000.0,1250699000.0,1021820000.0,2.35,2.33,0.4,6180358000.0,4944465000.0,2155816000.0,1949834000.0,2773908000.0,940048000.0,-124903000.0,92702000.0
ASMI,2010-12-31,False,FY,2010,20-F,1222900000.0,328640000.0,242523000.0,2.11,2.09,0.0,1214117000.0,934149000.0,424282000.0,340294000.0,647227000.0,259884000.0,-100566000.0,-123027000.0
ASTI,2011-06-30,False,Q2,2011,10-Q,1026984.0,,-85168935.0,-2.63,-2.63,0.0,69095793.0,29274660.0,9422892.0,9963178.0,52910058.0,-12604955.0,-4276466.0,218696649.0
ASTI,2011-09-30,False,Q3,2011,10-Q,988507.0,,-5363378.0,-0.15,-0.15,0.0,66446509.0,31094175.0,4780478.0,9867496.0,54962534.0,-17061048.0,-7093648.0,225874242.0
ASCMA,2011-06-30,False,Q2,2011,10-Q,77577000.0,8085000.0,-18282000.0,-0.35,-0.35,0.0,1644290000.0,303941000.0,111672000.0,232286000.0,584874000.0,59823000.0,21257000.0,1349000.0
ASCMA,2011-09-30,False,Q3,2011,10-Q,79515000.0,7715000.0,-9867000.0,-0.36,-0.36,0.0,1637516000.0,284429000.0,112303000.0,188090000.0,564667000.0,85267000.0,-57170000.0,10136000.0
ASNA,2011-07-30,False,FY,2011,10-K,2914000000.0,289800000.0,170500000.0,2.18,2.11,0.0,1839600000.0,760500000.0,382200000.0,243500000.0,1158000000.0,280800000.0,-197200000.0,-80700000.0
ASNA,2011-01-29,False,Q2,2011,10-Q,752158000.0,71546000.0,42510000.0,0.54,0.52,0.0,1721530000.0,783733000.0,333649000.0,302402000.0,1094510000.0,167075000.0,-83488000.0,-21826000.0
ASNA,2011-04-30,False,Q3,2011,10-Q,722800000.0,86400000.0,51800000.0,0.67,0.64,0.0,1812400000.0,759000000.0,359500000.0,314200000.0,1142100000.0,255100000.0,-150600000.0,-30900000.0
ASNA,2011-10-29,False,Q1,2012,10-Q,768300000.0,76500000.0,47500000.0,0.62,0.6,0.0,1872300000.0,780300000.0,376600000.0,246000000.0,1186000000.0,56800000.0,-27600000.0,-26700000.0
ARTW,2011-08-31,False,Q3,2011,10-Q,9252063.0,1437907.0,1019836.0,0.25,0.25,0.0,27072031.0,17871035.0,5815014.0,213893.0,14541519.0,851518.0,-959421.0,4693.0
ASBB,2011-06-30,False,Q2,2011,10-Q,9430000.0,,742000.0,,,0.0,755143000.0,,,9193000.0,65547000.0,16060000.0,-11207000.0,-3262000.0
ASBB,2011-09-30,False,Q3,2011,10-Q,9094000.0,,571000.0,,,0.0,798748000.0,,,9077000.0,67681000.0,11488000.0,-4492000.0,44172000.0
CCRT,2011-09-30,False,Q3,2011,10-Q,45937000.0,,1699000.0,0.08,0.08,0.0,710838000.0,,,117145000.0,79507000.0,93204000.0,344216000.0,-406611000.0
ATNI,2011-09-30,False,Q3,2011,10-Q,194346000.0,27646000.0,11336000.0,0.74,0.73,0.23,866373000.0,185157000.0,147865000.0,52113000.0,354133000.0,84737000.0,-60096000.0,-9858000.0
ATML,2010-09-30,False,Q3,2010,10-Q,444344000.0,77704000.0,219812000.0,0.48,0.47,0.0,1556029000.0,1207485000.0,555914000.0,575728000.0,838727000.0,214870000.0,-31100000.0,-44265000.0
ATML,2010-06-30,False,Q2,2010,10-Q,393361000.0,-78885000.0,-36443000.0,-0.08,-0.08,0.0,1388609000.0,1053411000.0,478027000.0,526888000.0,640355000.0,119612000.0,-16567000.0,-7232000.0
ATML,2011-03-31,False,Q1,2011,10-Q,461427000.0,81857000.0,74553000.0,0.16,0.16,0.0,1672129000.0,1158564000.0,449106000.0,480759000.0,1074723000.0,74113000.0,-27331000.0,-72985000.0
ATML,2010-12-31,False,FY,2010,10-K,1644060000.0,107534000.0,423075000.0,0.92,0.9,0.0,1650042000.0,1153175000.0,444704000.0,501455000.0,1053056000.0,299454000.0,-75706000.0,-158462000.0
ATML,2011-06-30,False,Q2,2011,10-Q,478642000.0,111000000.0,90870000.0,0.2,0.19,0.0,1688416000.0,1173810000.0,434471000.0,443862000.0,1123652000.0,116673000.0,-45115000.0,-130693000.0
ATML,2011-09-30,False,Q3,2011,10-Q,479375000.0,140173000.0,116706000.0,0.25,0.25,0.0,1717229000.0,1218405000.0,398527000.0,478055000.0,1190998000.0,177776000.0,-14674000.0,-185251000.0
AAWW,2011-06-30,False,Q2,2011,10-Q,349574000.0,37619000.0,23847000.0,0.91,0.9,0.0,1945929000.0,618595000.0,256976000.0,462011000.0,1089440000.0,73666000.0,-125321000.0,-75186000.0
AAWW,2011-09-30,False,Q3,2011,10-Q,362876000.0,43500000.0,28206000.0,1.07,1.07,0.0,2103481000.0,699536000.0,291518000.0,417352000.0,1106605000.0,118638000.0,-319784000.0,29646000.0
CCRT,2011-06-30,False,Q2,2011,10-Q,46654000.0,,100766000.0,4.45,4.43,0.0,755884000.0,,,134785000.0,78729000.0,58141000.0,302243000.0,-312143000.0
ATNI,2011-06-30,False,Q2,2011,10-Q,193753000.0,6277000.0,1815000.0,0.12,0.12,0.22,863843000.0,170609000.0,140662000.0,46777000.0,346137000.0,43029000.0,-40874000.0,7292000.0
AAME,2011-06-30,False,Q2,2011,10-Q,29073000.0,332000.0,65000.0,0.0,0.0,0.0,274886000.0,,,24652000.0,84188000.0,-1043000.0,-2131000.0,-499000.0
AAME,2011-09-30,False,Q3,2011,10-Q,30800000.0,1768000.0,1577000.0,0.07,0.07,0.0,292861000.0,,,22385000.0,95126000.0,-22000.0,-5402000.0,-516000.0
ACFC,2011-06-30,False,Q2,2011,10-Q,12186000.0,,-1517000.0,-0.61,-0.61,0.0,801774000.0,,,5760000.0,54081000.0,-10872000.0,51722000.0,-21576000.0
ACFC,2011-09-30,False,Q3,2011,10-Q,14264000.0,,-1359000.0,-0.55,-0.55,0.0,792402000.0,,,7557000.0,50697000.0,-9413000.0,43349000.0,-27163000.0
ATHX,2011-06-30,False,Q2,2011,10-Q,2435000.0,-3468000.0,-3223000.0,-0.14,-0.14,0.0,23088000.0,21855000.0,8372000.0,4719000.0,12843000.0,-5846000.0,-3382000.0,11842000.0
ATHX,2011-09-30,False,Q3,2011,10-Q,2354000.0,-3159000.0,-2341000.0,-0.1,-0.1,0.0,18861000.0,17515000.0,7182000.0,8539000.0,10579000.0,-10007000.0,4599000.0,11842000.0
ATHN,2010-06-30,False,Q2,2010,10-Q,58552000.0,2874000.0,1298000.0,0.04,0.04,0.0,226917000.0,135110000.0,38977000.0,27945000.0,140191000.0,15240000.0,-20677000.0,2920000.0
ATHN,2010-09-30,False,Q3,2010,10-Q,63143000.0,7463000.0,3826000.0,0.11,0.11,0.0,241543000.0,144345000.0,39196000.0,24054000.0,153554000.0,25299000.0,-39539000.0,7729000.0
